filename,class
DGE_all\4\2104_DGE.tif,4
DGE_all\4\2988_DGE.tif,4
DGE_all\4\1146_DGE.tif,4
DGE_all\4\1502_DGE.tif,4
DGE_all\4\2204_DGE.tif,4
DGE_all\4\3058_DGE.tif,4
DGE_all\4\2681_DGE.tif,4
DGE_all\4\1267_DGE.tif,4
DGE_all\4\2103_DGE.tif,4
DGE_all\4\2898_DGE.tif,4
DGE_all\4\2899_DGE.tif,4
DGE_all\4\2166_DGE.tif,4
DGE_all\4\3193_DGE.tif,4
DGE_all\4\2003_DGE.tif,4
DGE_all\4\3028_DGE.tif,4
DGE_all\4\1334_DGE.tif,4
DGE_all\4\2133_DGE.tif,4
DGE_all\4\1687_DGE.tif,4
DGE_all\4\1861_DGE.tif,4
DGE_all\4\1702_DGE.tif,4
DGE_all\4\1625_DGE.tif,4
DGE_all\4\1219_DGE.tif,4
DGE_all\4\3223_DGE.tif,4
DGE_all\4\2829_DGE.tif,4
DGE_all\4\1526_DGE.tif,4
DGE_all\4\2042_DGE.tif,4
DGE_all\4\2604_DGE.tif,4
DGE_all\4\3191_DGE.tif,4
DGE_all\4\2180_DGE.tif,4
DGE_all\4\1789_DGE.tif,4
DGE_all\4\2442_DGE.tif,4
DGE_all\4\2914_DGE.tif,4
DGE_all\4\1110_DGE.tif,4
DGE_all\4\2690_DGE.tif,4
DGE_all\4\1700_DGE.tif,4
DGE_all\4\1284_DGE.tif,4
DGE_all\4\3062_DGE.tif,4
DGE_all\4\2675_DGE.tif,4
DGE_all\4\2254_DGE.tif,4
DGE_all\4\1984_DGE.tif,4
DGE_all\4\1295_DGE.tif,4
DGE_all\4\1173_DGE.tif,4
DGE_all\4\1960_DGE.tif,4
DGE_all\4\2897_DGE.tif,4
DGE_all\4\2160_DGE.tif,4
DGE_all\4\2894_DGE.tif,4
DGE_all\4\1956_DGE.tif,4
DGE_all\4\1690_DGE.tif,4
DGE_all\4\1840_DGE.tif,4
DGE_all\4\3155_DGE.tif,4
DGE_all\4\2400_DGE.tif,4
DGE_all\4\1168_DGE.tif,4
DGE_all\4\2766_DGE.tif,4
DGE_all\4\1826_DGE.tif,4
DGE_all\4\2300_DGE.tif,4
DGE_all\4\1214_DGE.tif,4
DGE_all\4\3095_DGE.tif,4
DGE_all\4\2507_DGE.tif,4
DGE_all\4\3229_DGE.tif,4
DGE_all\4\3084_DGE.tif,4
DGE_all\4\1386_DGE.tif,4
DGE_all\4\2009_DGE.tif,4
DGE_all\4\2018_DGE.tif,4
DGE_all\4\2632_DGE.tif,4
DGE_all\4\3067_DGE.tif,4
DGE_all\4\3234_DGE.tif,4
DGE_all\4\2238_DGE.tif,4
DGE_all\4\2744_DGE.tif,4
DGE_all\4\2116_DGE.tif,4
DGE_all\4\1436_DGE.tif,4
DGE_all\4\1919_DGE.tif,4
DGE_all\4\1609_DGE.tif,4
DGE_all\4\2716_DGE.tif,4
DGE_all\4\1142_DGE.tif,4
DGE_all\4\1755_DGE.tif,4
DGE_all\4\1675_DGE.tif,4
DGE_all\4\1150_DGE.tif,4
DGE_all\4\3024_DGE.tif,4
DGE_all\4\2002_DGE.tif,4
DGE_all\4\1872_DGE.tif,4
DGE_all\4\1234_DGE.tif,4
DGE_all\4\1531_DGE.tif,4
DGE_all\4\2251_DGE.tif,4
DGE_all\4\2986_DGE.tif,4
DGE_all\4\2630_DGE.tif,4
DGE_all\4\2720_DGE.tif,4
DGE_all\4\1617_DGE.tif,4
DGE_all\4\1685_DGE.tif,4
DGE_all\4\2021_DGE.tif,4
DGE_all\4\2542_DGE.tif,4
DGE_all\4\3041_DGE.tif,4
DGE_all\4\2801_DGE.tif,4
DGE_all\4\1869_DGE.tif,4
DGE_all\4\2351_DGE.tif,4
DGE_all\4\2796_DGE.tif,4
DGE_all\4\2020_DGE.tif,4
DGE_all\4\1969_DGE.tif,4
DGE_all\4\1128_DGE.tif,4
DGE_all\4\2481_DGE.tif,4
DGE_all\4\2422_DGE.tif,4
DGE_all\4\2661_DGE.tif,4
DGE_all\4\2793_DGE.tif,4
DGE_all\4\2113_DGE.tif,4
DGE_all\4\1353_DGE.tif,4
DGE_all\4\1311_DGE.tif,4
DGE_all\4\2398_DGE.tif,4
DGE_all\4\3255_DGE.tif,4
DGE_all\4\1405_DGE.tif,4
DGE_all\4\2937_DGE.tif,4
DGE_all\4\2956_DGE.tif,4
DGE_all\4\2274_DGE.tif,4
DGE_all\4\1419_DGE.tif,4
DGE_all\4\2092_DGE.tif,4
DGE_all\4\3043_DGE.tif,4
DGE_all\4\2619_DGE.tif,4
DGE_all\4\1951_DGE.tif,4
DGE_all\4\2651_DGE.tif,4
DGE_all\4\1849_DGE.tif,4
DGE_all\4\2574_DGE.tif,4
DGE_all\4\3010_DGE.tif,4
DGE_all\4\2588_DGE.tif,4
DGE_all\4\1201_DGE.tif,4
DGE_all\4\2123_DGE.tif,4
DGE_all\4\2352_DGE.tif,4
DGE_all\4\1122_DGE.tif,4
DGE_all\4\1304_DGE.tif,4
DGE_all\4\3216_DGE.tif,4
DGE_all\4\1390_DGE.tif,4
DGE_all\4\2124_DGE.tif,4
DGE_all\4\3273_DGE.tif,4
DGE_all\4\3013_DGE.tif,4
DGE_all\4\2649_DGE.tif,4
DGE_all\4\1769_DGE.tif,4
DGE_all\4\1216_DGE.tif,4
DGE_all\4\3271_DGE.tif,4
DGE_all\4\2497_DGE.tif,4
DGE_all\4\2359_DGE.tif,4
DGE_all\4\2998_DGE.tif,4
DGE_all\4\2312_DGE.tif,4
DGE_all\4\1333_DGE.tif,4
DGE_all\4\1329_DGE.tif,4
DGE_all\4\3267_DGE.tif,4
DGE_all\4\3227_DGE.tif,4
DGE_all\4\1650_DGE.tif,4
DGE_all\4\2977_DGE.tif,4
DGE_all\4\2751_DGE.tif,4
DGE_all\4\1683_DGE.tif,4
DGE_all\4\1223_DGE.tif,4
DGE_all\4\2169_DGE.tif,4
DGE_all\4\1670_DGE.tif,4
DGE_all\4\1341_DGE.tif,4
DGE_all\4\1630_DGE.tif,4
DGE_all\4\3277_DGE.tif,4
DGE_all\4\1954_DGE.tif,4
DGE_all\4\1420_DGE.tif,4
DGE_all\4\2725_DGE.tif,4
DGE_all\4\1898_DGE.tif,4
DGE_all\4\1135_DGE.tif,4
DGE_all\4\1882_DGE.tif,4
DGE_all\4\2904_DGE.tif,4
DGE_all\4\2080_DGE.tif,4
DGE_all\4\1448_DGE.tif,4
DGE_all\4\1943_DGE.tif,4
DGE_all\4\2567_DGE.tif,4
DGE_all\4\1411_DGE.tif,4
DGE_all\4\1786_DGE.tif,4
DGE_all\4\1709_DGE.tif,4
DGE_all\5\4569_DGE.tif,5
DGE_all\5\4962_DGE.tif,5
DGE_all\5\5044_DGE.tif,5
DGE_all\5\5039_DGE.tif,5
DGE_all\5\3480_DGE.tif,5
DGE_all\5\3825_DGE.tif,5
DGE_all\5\4360_DGE.tif,5
DGE_all\5\3927_DGE.tif,5
DGE_all\5\4818_DGE.tif,5
DGE_all\5\4816_DGE.tif,5
DGE_all\5\3411_DGE.tif,5
DGE_all\5\3481_DGE.tif,5
DGE_all\5\4135_DGE.tif,5
DGE_all\5\5085_DGE.tif,5
DGE_all\5\5150_DGE.tif,5
DGE_all\5\3712_DGE.tif,5
DGE_all\5\3771_DGE.tif,5
DGE_all\5\4537_DGE.tif,5
DGE_all\5\4946_DGE.tif,5
DGE_all\5\4580_DGE.tif,5
DGE_all\5\4039_DGE.tif,5
DGE_all\5\4075_DGE.tif,5
DGE_all\5\4553_DGE.tif,5
DGE_all\5\4801_DGE.tif,5
DGE_all\5\4912_DGE.tif,5
DGE_all\5\5134_DGE.tif,5
DGE_all\5\3363_DGE.tif,5
DGE_all\5\4384_DGE.tif,5
DGE_all\5\3575_DGE.tif,5
DGE_all\5\3802_DGE.tif,5
DGE_all\5\4252_DGE.tif,5
DGE_all\5\3808_DGE.tif,5
DGE_all\5\3441_DGE.tif,5
DGE_all\5\3527_DGE.tif,5
DGE_all\5\3873_DGE.tif,5
DGE_all\5\5091_DGE.tif,5
DGE_all\5\3429_DGE.tif,5
DGE_all\5\3887_DGE.tif,5
DGE_all\5\5132_DGE.tif,5
DGE_all\5\3850_DGE.tif,5
DGE_all\5\5139_DGE.tif,5
DGE_all\5\4058_DGE.tif,5
DGE_all\5\4158_DGE.tif,5
DGE_all\5\4698_DGE.tif,5
DGE_all\5\4251_DGE.tif,5
DGE_all\5\4931_DGE.tif,5
DGE_all\5\4314_DGE.tif,5
DGE_all\5\4442_DGE.tif,5
DGE_all\5\5025_DGE.tif,5
DGE_all\5\3311_DGE.tif,5
DGE_all\5\4375_DGE.tif,5
DGE_all\5\4582_DGE.tif,5
DGE_all\5\4128_DGE.tif,5
DGE_all\5\3428_DGE.tif,5
DGE_all\5\4168_DGE.tif,5
DGE_all\5\4743_DGE.tif,5
DGE_all\5\3623_DGE.tif,5
DGE_all\5\3530_DGE.tif,5
DGE_all\5\4587_DGE.tif,5
DGE_all\5\4578_DGE.tif,5
DGE_all\5\4777_DGE.tif,5
DGE_all\5\4534_DGE.tif,5
DGE_all\5\4317_DGE.tif,5
DGE_all\5\3381_DGE.tif,5
DGE_all\5\4218_DGE.tif,5
DGE_all\5\3424_DGE.tif,5
DGE_all\5\4307_DGE.tif,5
DGE_all\5\3554_DGE.tif,5
DGE_all\5\4205_DGE.tif,5
DGE_all\5\4308_DGE.tif,5
DGE_all\5\4955_DGE.tif,5
DGE_all\5\4654_DGE.tif,5
DGE_all\5\3911_DGE.tif,5
DGE_all\5\3718_DGE.tif,5
DGE_all\5\3534_DGE.tif,5
DGE_all\5\4868_DGE.tif,5
DGE_all\5\4340_DGE.tif,5
DGE_all\5\4941_DGE.tif,5
DGE_all\5\5016_DGE.tif,5
DGE_all\5\5103_DGE.tif,5
DGE_all\5\5053_DGE.tif,5
DGE_all\5\3456_DGE.tif,5
DGE_all\5\4677_DGE.tif,5
DGE_all\5\3651_DGE.tif,5
DGE_all\5\4434_DGE.tif,5
DGE_all\5\3620_DGE.tif,5
DGE_all\5\4517_DGE.tif,5
DGE_all\5\4105_DGE.tif,5
DGE_all\5\4045_DGE.tif,5
DGE_all\5\5003_DGE.tif,5
DGE_all\5\4324_DGE.tif,5
DGE_all\5\4014_DGE.tif,5
DGE_all\5\4082_DGE.tif,5
DGE_all\5\3748_DGE.tif,5
DGE_all\5\4950_DGE.tif,5
DGE_all\5\4603_DGE.tif,5
DGE_all\5\3560_DGE.tif,5
DGE_all\5\3652_DGE.tif,5
DGE_all\5\5019_DGE.tif,5
DGE_all\5\3657_DGE.tif,5
DGE_all\5\4792_DGE.tif,5
DGE_all\5\3685_DGE.tif,5
DGE_all\5\3629_DGE.tif,5
DGE_all\5\4280_DGE.tif,5
DGE_all\5\4032_DGE.tif,5
DGE_all\5\4240_DGE.tif,5
DGE_all\5\4747_DGE.tif,5
DGE_all\5\3614_DGE.tif,5
DGE_all\5\3376_DGE.tif,5
DGE_all\5\3868_DGE.tif,5
DGE_all\5\5143_DGE.tif,5
DGE_all\5\3744_DGE.tif,5
DGE_all\5\3800_DGE.tif,5
DGE_all\5\4419_DGE.tif,5
DGE_all\5\4059_DGE.tif,5
DGE_all\5\4176_DGE.tif,5
DGE_all\5\3663_DGE.tif,5
DGE_all\5\4977_DGE.tif,5
DGE_all\5\3747_DGE.tif,5
DGE_all\5\3547_DGE.tif,5
DGE_all\5\4144_DGE.tif,5
DGE_all\5\4952_DGE.tif,5
DGE_all\5\4182_DGE.tif,5
DGE_all\5\3386_DGE.tif,5
DGE_all\5\4981_DGE.tif,5
DGE_all\5\4336_DGE.tif,5
DGE_all\5\3683_DGE.tif,5
DGE_all\5\3997_DGE.tif,5
DGE_all\5\3377_DGE.tif,5
DGE_all\5\3333_DGE.tif,5
DGE_all\5\4501_DGE.tif,5
DGE_all\5\3763_DGE.tif,5
DGE_all\5\4844_DGE.tif,5
DGE_all\5\3543_DGE.tif,5
DGE_all\5\3630_DGE.tif,5
DGE_all\5\4790_DGE.tif,5
DGE_all\5\3839_DGE.tif,5
DGE_all\5\4890_DGE.tif,5
DGE_all\5\4800_DGE.tif,5
DGE_all\5\4892_DGE.tif,5
DGE_all\5\3798_DGE.tif,5
DGE_all\5\5166_DGE.tif,5
DGE_all\5\4172_DGE.tif,5
DGE_all\5\4773_DGE.tif,5
DGE_all\5\4103_DGE.tif,5
DGE_all\5\4054_DGE.tif,5
DGE_all\5\4745_DGE.tif,5
DGE_all\5\5015_DGE.tif,5
DGE_all\5\5089_DGE.tif,5
DGE_all\5\4539_DGE.tif,5
DGE_all\5\4046_DGE.tif,5
DGE_all\5\5072_DGE.tif,5
DGE_all\5\4738_DGE.tif,5
DGE_all\5\4765_DGE.tif,5
DGE_all\5\4333_DGE.tif,5
DGE_all\5\3679_DGE.tif,5
DGE_all\5\3371_DGE.tif,5
DGE_all\5\3431_DGE.tif,5
DGE_all\5\3849_DGE.tif,5
DGE_all\5\3820_DGE.tif,5
DGE_all\5\5037_DGE.tif,5
DGE_all\5\4907_DGE.tif,5
DGE_all\5\4325_DGE.tif,5
DGE_all\5\3503_DGE.tif,5
DGE_all\5\3415_DGE.tif,5
DGE_all\5\4749_DGE.tif,5
DGE_all\5\4449_DGE.tif,5
DGE_all\5\3410_DGE.tif,5
DGE_all\5\3506_DGE.tif,5
DGE_all\5\4617_DGE.tif,5
DGE_all\5\3741_DGE.tif,5
DGE_all\5\4526_DGE.tif,5
DGE_all\5\4306_DGE.tif,5
DGE_all\5\4437_DGE.tif,5
DGE_all\5\3409_DGE.tif,5
DGE_all\5\4881_DGE.tif,5
DGE_all\5\3793_DGE.tif,5
DGE_all\5\3733_DGE.tif,5
DGE_all\5\4993_DGE.tif,5
DGE_all\5\3706_DGE.tif,5
DGE_all\5\4768_DGE.tif,5
DGE_all\5\3924_DGE.tif,5
DGE_all\5\3603_DGE.tif,5
DGE_all\5\4346_DGE.tif,5
DGE_all\5\4579_DGE.tif,5
DGE_all\5\3416_DGE.tif,5
DGE_all\5\4642_DGE.tif,5
DGE_all\5\4397_DGE.tif,5
DGE_all\5\5171_DGE.tif,5
DGE_all\5\3974_DGE.tif,5
DGE_all\5\3655_DGE.tif,5
DGE_all\5\4748_DGE.tif,5
DGE_all\5\4660_DGE.tif,5
DGE_all\5\4197_DGE.tif,5
DGE_all\5\3847_DGE.tif,5
DGE_all\5\4755_DGE.tif,5
DGE_all\5\4519_DGE.tif,5
DGE_all\5\5160_DGE.tif,5
DGE_all\5\4440_DGE.tif,5
DGE_all\5\4959_DGE.tif,5
DGE_all\5\4194_DGE.tif,5
DGE_all\5\3447_DGE.tif,5
DGE_all\5\3971_DGE.tif,5
DGE_all\5\4011_DGE.tif,5
DGE_all\5\3302_DGE.tif,5
DGE_all\5\4911_DGE.tif,5
DGE_all\5\4214_DGE.tif,5
DGE_all\5\5083_DGE.tif,5
DGE_all\5\3939_DGE.tif,5
DGE_all\5\4979_DGE.tif,5
DGE_all\5\4884_DGE.tif,5
DGE_all\5\3824_DGE.tif,5
DGE_all\5\4076_DGE.tif,5
DGE_all\5\3929_DGE.tif,5
DGE_all\5\3879_DGE.tif,5
DGE_all\5\4876_DGE.tif,5
DGE_all\5\3451_DGE.tif,5
DGE_all\5\4965_DGE.tif,5
DGE_all\5\4444_DGE.tif,5
DGE_all\5\3361_DGE.tif,5
DGE_all\5\3724_DGE.tif,5
DGE_all\5\4140_DGE.tif,5
DGE_all\5\4920_DGE.tif,5
DGE_all\5\3719_DGE.tif,5
DGE_all\5\5094_DGE.tif,5
DGE_all\5\4763_DGE.tif,5
DGE_all\5\3490_DGE.tif,5
DGE_all\5\4869_DGE.tif,5
DGE_all\5\3716_DGE.tif,5
DGE_all\5\4752_DGE.tif,5
DGE_all\5\4033_DGE.tif,5
DGE_all\5\3558_DGE.tif,5
DGE_all\5\3925_DGE.tif,5
DGE_all\5\3375_DGE.tif,5
DGE_all\5\3298_DGE.tif,5
DGE_all\5\3408_DGE.tif,5
DGE_all\5\4576_DGE.tif,5
DGE_all\5\4264_DGE.tif,5
DGE_all\5\5086_DGE.tif,5
DGE_all\5\3903_DGE.tif,5
DGE_all\5\3379_DGE.tif,5
DGE_all\5\4725_DGE.tif,5
DGE_all\5\4053_DGE.tif,5
DGE_all\5\3460_DGE.tif,5
DGE_all\5\4486_DGE.tif,5
DGE_all\5\4001_DGE.tif,5
DGE_all\5\3813_DGE.tif,5
DGE_all\5\4330_DGE.tif,5
DGE_all\5\4636_DGE.tif,5
DGE_all\5\4655_DGE.tif,5
DGE_all\5\3725_DGE.tif,5
DGE_all\5\4651_DGE.tif,5
DGE_all\5\4276_DGE.tif,5
DGE_all\5\4041_DGE.tif,5
DGE_all\5\4313_DGE.tif,5
DGE_all\5\3580_DGE.tif,5
DGE_all\5\3413_DGE.tif,5
DGE_all\5\3976_DGE.tif,5
DGE_all\5\4680_DGE.tif,5
DGE_all\5\3515_DGE.tif,5
DGE_all\5\3571_DGE.tif,5
DGE_all\5\4895_DGE.tif,5
DGE_all\5\3876_DGE.tif,5
DGE_all\5\3896_DGE.tif,5
DGE_all\5\3332_DGE.tif,5
DGE_all\5\4051_DGE.tif,5
DGE_all\5\3956_DGE.tif,5
DGE_all\5\4762_DGE.tif,5
DGE_all\5\3855_DGE.tif,5
DGE_all\5\3819_DGE.tif,5
DGE_all\5\3661_DGE.tif,5
DGE_all\5\3615_DGE.tif,5
DGE_all\5\4615_DGE.tif,5
DGE_all\5\3544_DGE.tif,5
DGE_all\5\4994_DGE.tif,5
DGE_all\5\4828_DGE.tif,5
DGE_all\5\4192_DGE.tif,5
DGE_all\5\4208_DGE.tif,5
DGE_all\5\5138_DGE.tif,5
DGE_all\5\4203_DGE.tif,5
DGE_all\5\3434_DGE.tif,5
DGE_all\5\4910_DGE.tif,5
DGE_all\5\3690_DGE.tif,5
DGE_all\5\4431_DGE.tif,5
DGE_all\5\3513_DGE.tif,5
DGE_all\5\3933_DGE.tif,5
DGE_all\5\3442_DGE.tif,5
DGE_all\5\3653_DGE.tif,5
DGE_all\5\3760_DGE.tif,5
DGE_all\5\4077_DGE.tif,5
DGE_all\5\4838_DGE.tif,5
DGE_all\5\4201_DGE.tif,5
DGE_all\5\3290_DGE.tif,5
DGE_all\5\4572_DGE.tif,5
DGE_all\5\5046_DGE.tif,5
DGE_all\5\3316_DGE.tif,5
DGE_all\5\3604_DGE.tif,5
DGE_all\5\3625_DGE.tif,5
DGE_all\5\5027_DGE.tif,5
DGE_all\5\4984_DGE.tif,5
DGE_all\5\4944_DGE.tif,5
DGE_all\5\3697_DGE.tif,5
DGE_all\5\3418_DGE.tif,5
DGE_all\5\3336_DGE.tif,5
DGE_all\5\4454_DGE.tif,5
DGE_all\5\3912_DGE.tif,5
DGE_all\5\4786_DGE.tif,5
DGE_all\5\4227_DGE.tif,5
DGE_all\5\3740_DGE.tif,5
DGE_all\5\3640_DGE.tif,5
DGE_all\5\3989_DGE.tif,5
DGE_all\5\4935_DGE.tif,5
DGE_all\5\3703_DGE.tif,5
DGE_all\5\3607_DGE.tif,5
DGE_all\5\4717_DGE.tif,5
DGE_all\5\3836_DGE.tif,5
DGE_all\5\4972_DGE.tif,5
DGE_all\5\4017_DGE.tif,5
DGE_all\5\4380_DGE.tif,5
DGE_all\5\4620_DGE.tif,5
DGE_all\5\3550_DGE.tif,5
DGE_all\5\4521_DGE.tif,5
DGE_all\5\3538_DGE.tif,5
DGE_all\5\4349_DGE.tif,5
DGE_all\5\5142_DGE.tif,5
DGE_all\5\4230_DGE.tif,5
DGE_all\5\4532_DGE.tif,5
DGE_all\5\4559_DGE.tif,5
DGE_all\5\4915_DGE.tif,5
DGE_all\5\4570_DGE.tif,5
DGE_all\5\4780_DGE.tif,5
DGE_all\5\3833_DGE.tif,5
DGE_all\5\3656_DGE.tif,5
DGE_all\5\4412_DGE.tif,5
DGE_all\5\3810_DGE.tif,5
DGE_all\5\4670_DGE.tif,5
DGE_all\5\4138_DGE.tif,5
DGE_all\5\4066_DGE.tif,5
DGE_all\5\3818_DGE.tif,5
DGE_all\5\4112_DGE.tif,5
DGE_all\5\3457_DGE.tif,5
DGE_all\5\5164_DGE.tif,5
DGE_all\5\5006_DGE.tif,5
DGE_all\5\4556_DGE.tif,5
DGE_all\5\4692_DGE.tif,5
DGE_all\5\3973_DGE.tif,5
DGE_all\5\3573_DGE.tif,5
DGE_all\5\3342_DGE.tif,5
DGE_all\5\4441_DGE.tif,5
DGE_all\5\5021_DGE.tif,5
DGE_all\5\4127_DGE.tif,5
DGE_all\5\3566_DGE.tif,5
DGE_all\5\4511_DGE.tif,5
DGE_all\5\4381_DGE.tif,5
DGE_all\5\4110_DGE.tif,5
DGE_all\5\3327_DGE.tif,5
DGE_all\5\5177_DGE.tif,5
DGE_all\5\4273_DGE.tif,5
DGE_all\5\3722_DGE.tif,5
DGE_all\5\3891_DGE.tif,5
DGE_all\5\4966_DGE.tif,5
DGE_all\5\4992_DGE.tif,5
DGE_all\5\4388_DGE.tif,5
DGE_all\5\4318_DGE.tif,5
DGE_all\5\4663_DGE.tif,5
DGE_all\5\3772_DGE.tif,5
DGE_all\5\3969_DGE.tif,5
DGE_all\5\4776_DGE.tif,5
DGE_all\5\3390_DGE.tif,5
DGE_all\5\4633_DGE.tif,5
DGE_all\5\4282_DGE.tif,5
DGE_all\5\5050_DGE.tif,5
DGE_all\5\4067_DGE.tif,5
DGE_all\5\4733_DGE.tif,5
DGE_all\5\4341_DGE.tif,5
DGE_all\5\4550_DGE.tif,5
DGE_all\5\5182_DGE.tif,5
DGE_all\5\4672_DGE.tif,5
DGE_all\5\3983_DGE.tif,5
DGE_all\5\4487_DGE.tif,5
DGE_all\5\5128_DGE.tif,5
DGE_all\5\4163_DGE.tif,5
DGE_all\5\5033_DGE.tif,5
DGE_all\5\3498_DGE.tif,5
DGE_all\5\4211_DGE.tif,5
DGE_all\5\3362_DGE.tif,5
DGE_all\5\4406_DGE.tif,5
DGE_all\5\4007_DGE.tif,5
DGE_all\5\3709_DGE.tif,5
DGE_all\5\3427_DGE.tif,5
DGE_all\5\3952_DGE.tif,5
DGE_all\5\4927_DGE.tif,5
DGE_all\5\3440_DGE.tif,5
DGE_all\5\5133_DGE.tif,5
DGE_all\5\5110_DGE.tif,5
DGE_all\5\4960_DGE.tif,5
DGE_all\5\3729_DGE.tif,5
DGE_all\5\4102_DGE.tif,5
DGE_all\5\3963_DGE.tif,5
DGE_all\5\4309_DGE.tif,5
DGE_all\5\4750_DGE.tif,5
DGE_all\5\3420_DGE.tif,5
DGE_all\5\3602_DGE.tif,5
DGE_all\5\4648_DGE.tif,5
DGE_all\5\3687_DGE.tif,5
DGE_all\5\3777_DGE.tif,5
DGE_all\5\3704_DGE.tif,5
DGE_all\5\4292_DGE.tif,5
DGE_all\5\3893_DGE.tif,5
DGE_all\5\3536_DGE.tif,5
DGE_all\5\4429_DGE.tif,5
DGE_all\5\4401_DGE.tif,5
DGE_all\5\3932_DGE.tif,5
DGE_all\5\3815_DGE.tif,5
DGE_all\5\4334_DGE.tif,5
DGE_all\5\5048_DGE.tif,5
DGE_all\5\4006_DGE.tif,5
DGE_all\5\3599_DGE.tif,5
DGE_all\5\4723_DGE.tif,5
DGE_all\5\3730_DGE.tif,5
DGE_all\5\4999_DGE.tif,5
DGE_all\5\4798_DGE.tif,5
DGE_all\5\4319_DGE.tif,5
DGE_all\5\3511_DGE.tif,5
DGE_all\5\4101_DGE.tif,5
DGE_all\5\4513_DGE.tif,5
DGE_all\5\4074_DGE.tif,5
DGE_all\5\4453_DGE.tif,5
DGE_all\5\4940_DGE.tif,5
DGE_all\5\3935_DGE.tif,5
DGE_all\5\4834_DGE.tif,5
DGE_all\5\3875_DGE.tif,5
DGE_all\5\4502_DGE.tif,5
DGE_all\5\5144_DGE.tif,5
DGE_all\5\4988_DGE.tif,5
DGE_all\5\4310_DGE.tif,5
DGE_all\5\4245_DGE.tif,5
DGE_all\5\3345_DGE.tif,5
DGE_all\5\3516_DGE.tif,5
DGE_all\5\4696_DGE.tif,5
DGE_all\5\4690_DGE.tif,5
DGE_all\5\4136_DGE.tif,5
DGE_all\5\3665_DGE.tif,5
DGE_all\5\5075_DGE.tif,5
DGE_all\5\4710_DGE.tif,5
DGE_all\5\4369_DGE.tif,5
DGE_all\5\4825_DGE.tif,5
DGE_all\5\3669_DGE.tif,5
DGE_all\5\3936_DGE.tif,5
DGE_all\5\3439_DGE.tif,5
DGE_all\5\4094_DGE.tif,5
DGE_all\5\4566_DGE.tif,5
DGE_all\5\4540_DGE.tif,5
DGE_all\5\4775_DGE.tif,5
DGE_all\5\4875_DGE.tif,5
DGE_all\5\3951_DGE.tif,5
DGE_all\5\5011_DGE.tif,5
DGE_all\5\4267_DGE.tif,5
DGE_all\5\4787_DGE.tif,5
DGE_all\5\4378_DGE.tif,5
DGE_all\5\5061_DGE.tif,5
DGE_all\5\4782_DGE.tif,5
DGE_all\5\3701_DGE.tif,5
DGE_all\5\3702_DGE.tif,5
DGE_all\5\4727_DGE.tif,5
DGE_all\5\3587_DGE.tif,5
DGE_all\5\3654_DGE.tif,5
DGE_all\5\4305_DGE.tif,5
DGE_all\5\3851_DGE.tif,5
DGE_all\5\4947_DGE.tif,5
DGE_all\5\5069_DGE.tif,5
DGE_all\5\4933_DGE.tif,5
DGE_all\5\3881_DGE.tif,5
DGE_all\5\4228_DGE.tif,5
DGE_all\5\5137_DGE.tif,5
DGE_all\5\5168_DGE.tif,5
DGE_all\5\3783_DGE.tif,5
DGE_all\5\3541_DGE.tif,5
DGE_all\5\5070_DGE.tif,5
DGE_all\5\3449_DGE.tif,5
DGE_all\5\4479_DGE.tif,5
DGE_all\5\4976_DGE.tif,5
DGE_all\5\3727_DGE.tif,5
DGE_all\5\3994_DGE.tif,5
DGE_all\5\4645_DGE.tif,5
DGE_all\5\4757_DGE.tif,5
DGE_all\5\4231_DGE.tif,5
DGE_all\5\3438_DGE.tif,5
DGE_all\5\4744_DGE.tif,5
DGE_all\5\4150_DGE.tif,5
DGE_all\5\3533_DGE.tif,5
DGE_all\5\4953_DGE.tif,5
DGE_all\5\4139_DGE.tif,5
DGE_all\5\5031_DGE.tif,5
DGE_all\5\3508_DGE.tif,5
DGE_all\5\4630_DGE.tif,5
DGE_all\5\3373_DGE.tif,5
DGE_all\5\4794_DGE.tif,5
DGE_all\5\4574_DGE.tif,5
DGE_all\5\3714_DGE.tif,5
DGE_all\5\3393_DGE.tif,5
DGE_all\5\4685_DGE.tif,5
DGE_all\5\5056_DGE.tif,5
DGE_all\5\3970_DGE.tif,5
DGE_all\5\3766_DGE.tif,5
DGE_all\5\4108_DGE.tif,5
DGE_all\5\3292_DGE.tif,5
DGE_all\5\4989_DGE.tif,5
DGE_all\5\4468_DGE.tif,5
DGE_all\5\5145_DGE.tif,5
DGE_all\5\4090_DGE.tif,5
DGE_all\5\3328_DGE.tif,5
DGE_all\5\3308_DGE.tif,5
DGE_all\5\4436_DGE.tif,5
DGE_all\5\3843_DGE.tif,5
DGE_all\5\4807_DGE.tif,5
DGE_all\5\5121_DGE.tif,5
DGE_all\5\3502_DGE.tif,5
DGE_all\5\4497_DGE.tif,5
DGE_all\5\4071_DGE.tif,5
DGE_all\5\4311_DGE.tif,5
DGE_all\5\3337_DGE.tif,5
DGE_all\5\4704_DGE.tif,5
DGE_all\5\3752_DGE.tif,5
DGE_all\5\3592_DGE.tif,5
DGE_all\5\4721_DGE.tif,5
DGE_all\5\4700_DGE.tif,5
DGE_all\5\4627_DGE.tif,5
DGE_all\5\3358_DGE.tif,5
DGE_all\5\4421_DGE.tif,5
DGE_all\5\4207_DGE.tif,5
DGE_all\5\4873_DGE.tif,5
