filename,class
DGE_all_cows\4\Cow_42\71_DGE.tif,4
DGE_all_cows\4\Cow_4_1\119_DGE.tif,4
DGE_all_cows\4\Cow_8\246_DGE.tif,4
DGE_all_cows\4\Cow_49\179_DGE.tif,4
DGE_all_cows\4\Cow_11_0075\158_DGE.tif,4
DGE_all_cows\4\Cow_26\43_DGE.tif,4
DGE_all_cows\4\Cow_49\170_DGE.tif,4
DGE_all_cows\4\Cow_2\82_DGE.tif,4
DGE_all_cows\4\Cow_9\132_DGE.tif,4
DGE_all_cows\4\Cow_23_1\10_DGE.tif,4
DGE_all_cows\4\Cow_31\51_DGE.tif,4
DGE_all_cows\4\Cow_23_1\166_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\34_DGE.tif,4
DGE_all_cows\4\Cow_30\39_DGE.tif,4
DGE_all_cows\4\Cow_4_1\85_DGE.tif,4
DGE_all_cows\4\Cow_31\47_DGE.tif,4
DGE_all_cows\4\Cow_41\193_DGE.tif,4
DGE_all_cows\4\Cow_5_1018\132_DGE.tif,4
DGE_all_cows\4\Cow_44_1\46_DGE.tif,4
DGE_all_cows\4\Cow_7\155_DGE.tif,4
DGE_all_cows\4\Cow_29_7007\164_DGE.tif,4
DGE_all_cows\4\Cow_41\145_DGE.tif,4
DGE_all_cows\4\Cow_23_1\27_DGE.tif,4
DGE_all_cows\4\Cow_1\103_DGE.tif,4
DGE_all_cows\4\Cow_33\352_DGE.tif,4
DGE_all_cows\4\Cow_9\27_DGE.tif,4
DGE_all_cows\4\Cow_1\6_DGE.tif,4
DGE_all_cows\4\Cow_26\85_DGE.tif,4
DGE_all_cows\4\Cow_19\51_DGE.tif,4
DGE_all_cows\4\Cow_2\79_DGE.tif,4
DGE_all_cows\4\Cow_23_1\162_DGE.tif,4
DGE_all_cows\4\Cow_7\152_DGE.tif,4
DGE_all_cows\4\Cow_3_6018\182_DGE.tif,4
DGE_all_cows\4\Cow_23_1\188_DGE.tif,4
DGE_all_cows\4\Cow_1_6006\153_DGE.tif,4
DGE_all_cows\4\Cow_31\65_DGE.tif,4
DGE_all_cows\4\Cow_4_1\116_DGE.tif,4
DGE_all_cows\4\Cow_35_1044\32_DGE.tif,4
DGE_all_cows\4\Cow_31\58_DGE.tif,4
DGE_all_cows\4\Cow_23_1\148_DGE.tif,4
DGE_all_cows\4\Cow_44_1\23_DGE.tif,4
DGE_all_cows\4\Cow_19\1216_DGE.tif,4
DGE_all_cows\4\Cow_10_1\15_DGE.tif,4
DGE_all_cows\4\Cow_9\63_DGE.tif,4
DGE_all_cows\4\Cow_31\27_DGE.tif,4
DGE_all_cows\4\Cow_10_1\41_DGE.tif,4
DGE_all_cows\4\Cow_23_1\205_DGE.tif,4
DGE_all_cows\4\Cow_2\65_DGE.tif,4
DGE_all_cows\4\Cow_49\169_DGE.tif,4
DGE_all_cows\4\Cow_31\44_DGE.tif,4
DGE_all_cows\4\Cow_23_1\72_DGE.tif,4
DGE_all_cows\4\Cow_42\49_DGE.tif,4
DGE_all_cows\4\Cow_44_1\9_DGE.tif,4
DGE_all_cows\4\Cow_2\69_DGE.tif,4
DGE_all_cows\4\Cow_23_1\173_DGE.tif,4
DGE_all_cows\4\Cow_23_1\152_DGE.tif,4
DGE_all_cows\4\Cow_1\120_DGE.tif,4
DGE_all_cows\4\Cow_30\38_DGE.tif,4
DGE_all_cows\4\Cow_18_1067\47_DGE.tif,4
DGE_all_cows\4\Cow_42\113_DGE.tif,4
DGE_all_cows\4\Cow_42\59_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\54_DGE.tif,4
DGE_all_cows\4\Cow_8\78_DGE.tif,4
DGE_all_cows\4\Cow_9\96_DGE.tif,4
DGE_all_cows\4\Cow_4_1\156_DGE.tif,4
DGE_all_cows\4\Cow_41\137_DGE.tif,4
DGE_all_cows\4\Cow_4_1\57_DGE.tif,4
DGE_all_cows\4\Cow_7_06\445_DGE.tif,4
DGE_all_cows\4\Cow_5_1018\131_DGE.tif,4
DGE_all_cows\4\Cow_4_1\15_DGE.tif,4
DGE_all_cows\4\Cow_1\45_DGE.tif,4
DGE_all_cows\4\Cow_19\213_DGE.tif,4
DGE_all_cows\4\Cow_23_1\31_DGE.tif,4
DGE_all_cows\4\Cow_44_1\7_DGE.tif,4
DGE_all_cows\4\Cow_9\121_DGE.tif,4
DGE_all_cows\4\Cow_26\56_DGE.tif,4
DGE_all_cows\4\Cow_1\89_DGE.tif,4
DGE_all_cows\4\Cow_41\6_DGE.tif,4
DGE_all_cows\4\Cow_23_1\44_DGE.tif,4
DGE_all_cows\4\Cow_19\29_DGE.tif,4
DGE_all_cows\4\Cow_1\130_DGE.tif,4
DGE_all_cows\4\Cow_26\66_DGE.tif,4
DGE_all_cows\4\Cow_33\369_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\44_DGE.tif,4
DGE_all_cows\4\Cow_48\51_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\31_DGE.tif,4
DGE_all_cows\4\Cow_41\12_DGE.tif,4
DGE_all_cows\4\Cow_26\33_DGE.tif,4
DGE_all_cows\4\Cow_31\54_DGE.tif,4
DGE_all_cows\4\Cow_32_0035\111_DGE.tif,4
DGE_all_cows\4\Cow_23_1\126_DGE.tif,4
DGE_all_cows\4\Cow_19\71_DGE.tif,4
DGE_all_cows\4\Cow_2\61_DGE.tif,4
DGE_all_cows\4\Cow_33\483_DGE.tif,4
DGE_all_cows\4\Cow_19\38_DGE.tif,4
DGE_all_cows\4\Cow_23_1\185_DGE.tif,4
DGE_all_cows\4\Cow_13_9025\56_DGE.tif,4
DGE_all_cows\4\Cow_32_0035\120_DGE.tif,4
DGE_all_cows\4\Cow_7\102_DGE.tif,4
DGE_all_cows\4\Cow_1\71_DGE.tif,4
DGE_all_cows\4\Cow_48\56_DGE.tif,4
DGE_all_cows\4\Cow_41\109_DGE.tif,4
DGE_all_cows\4\Cow_19\1213_DGE.tif,4
DGE_all_cows\4\Cow_9\92_DGE.tif,4
DGE_all_cows\4\Cow_44_1\48_DGE.tif,4
DGE_all_cows\4\Cow_44_1\21_DGE.tif,4
DGE_all_cows\4\Cow_29_7007\167_DGE.tif,4
DGE_all_cows\4\Cow_33\443_DGE.tif,4
DGE_all_cows\4\Cow_4_1\22_DGE.tif,4
DGE_all_cows\4\Cow_4_1\176_DGE.tif,4
DGE_all_cows\4\Cow_1\92_DGE.tif,4
DGE_all_cows\4\Cow_8_9012\343_DGE.tif,4
DGE_all_cows\4\Cow_4_1\71_DGE.tif,4
DGE_all_cows\4\Cow_44_1\92_DGE.tif,4
DGE_all_cows\4\Cow_26_5051\128_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\125_DGE.tif,4
DGE_all_cows\4\Cow_30\35_DGE.tif,4
DGE_all_cows\4\Cow_19\32_DGE.tif,4
DGE_all_cows\4\Cow_19\204_DGE.tif,4
DGE_all_cows\4\Cow_23_1\122_DGE.tif,4
DGE_all_cows\4\Cow_19\67_DGE.tif,4
DGE_all_cows\4\Cow_44_1\55_DGE.tif,4
DGE_all_cows\4\Cow_42\55_DGE.tif,4
DGE_all_cows\4\Cow_33\411_DGE.tif,4
DGE_all_cows\4\Cow_8_9012\341_DGE.tif,4
DGE_all_cows\4\Cow_23_1\182_DGE.tif,4
DGE_all_cows\4\Cow_10_1\69_DGE.tif,4
DGE_all_cows\4\Cow_10_1\53_DGE.tif,4
DGE_all_cows\4\Cow_9\50_DGE.tif,4
DGE_all_cows\4\Cow_41\5_DGE.tif,4
DGE_all_cows\4\Cow_49\181_DGE.tif,4
DGE_all_cows\4\Cow_31\3_DGE.tif,4
DGE_all_cows\4\Cow_7_06\447_DGE.tif,4
DGE_all_cows\4\Cow_10_1\20_DGE.tif,4
DGE_all_cows\4\Cow_41\33_DGE.tif,4
DGE_all_cows\4\Cow_23_1\38_DGE.tif,4
DGE_all_cows\4\Cow_41\77_DGE.tif,4
DGE_all_cows\4\Cow_41\73_DGE.tif,4
DGE_all_cows\4\Cow_18_1067\49_DGE.tif,4
DGE_all_cows\4\Cow_23_1\167_DGE.tif,4
DGE_all_cows\4\Cow_41\132_DGE.tif,4
DGE_all_cows\4\Cow_4_1\68_DGE.tif,4
DGE_all_cows\4\Cow_4_1\202_DGE.tif,4
DGE_all_cows\4\Cow_18_1067\46_DGE.tif,4
DGE_all_cows\4\Cow_29_7007\168_DGE.tif,4
DGE_all_cows\4\Cow_23_1\52_DGE.tif,4
DGE_all_cows\4\Cow_7\139_DGE.tif,4
DGE_all_cows\4\Cow_30\44_DGE.tif,4
DGE_all_cows\4\Cow_11_0075\159_DGE.tif,4
DGE_all_cows\4\Cow_55_unsure_if_this_is_right\68_DGE.tif,4
DGE_all_cows\4\Cow_8\228_DGE.tif,4
DGE_all_cows\4\Cow_33\373_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\11_DGE.tif,4
DGE_all_cows\4\Cow_9\117_DGE.tif,4
DGE_all_cows\4\Cow_41\14_DGE.tif,4
DGE_all_cows\4\Cow_3_6018\172_DGE.tif,4
DGE_all_cows\4\Cow_33\472_DGE.tif,4
DGE_all_cows\4\Cow_10_1\63_DGE.tif,4
DGE_all_cows\4\Cow_15_68\44_DGE.tif,4
DGE_all_cows\4\Cow_9\58_DGE.tif,4
DGE_all_cows\4\Cow_9\60_DGE.tif,4
DGE_all_cows\4\Cow_4_1\47_DGE.tif,4
DGE_all_cows\4\Cow_4_1\39_DGE.tif,4
DGE_all_cows\4\Cow_19\68_DGE.tif,4
DGE_all_cows\4\Cow_26\37_DGE.tif,4
DGE_all_cows\4\Cow_19\14_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\35_DGE.tif,4
DGE_all_cows\4\Cow_10_1\23_DGE.tif,4
DGE_all_cows\4\Cow_4_1\76_DGE.tif,4
DGE_all_cows\4\Cow_33\481_DGE.tif,4
DGE_all_cows\4\Cow_4_1\127_DGE.tif,4
DGE_all_cows\4\Cow_23_1\86_DGE.tif,4
DGE_all_cows\4\Cow_33\439_DGE.tif,4
DGE_all_cows\4\Cow_33\438_DGE.tif,4
DGE_all_cows\4\Cow_4_1\10_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\51_DGE.tif,4
DGE_all_cows\4\Cow_41\186_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\10_DGE.tif,4
DGE_all_cows\4\Cow_23_1\180_DGE.tif,4
DGE_all_cows\4\Cow_4_1\73_DGE.tif,4
DGE_all_cows\4\Cow_5_8041\116_DGE.tif,4
DGE_all_cows\4\Cow_7\170_DGE.tif,4
DGE_all_cows\4\Cow_32_0035\122_DGE.tif,4
DGE_all_cows\4\Cow_11_0018\37_DGE.tif,4
DGE_all_cows\4\Cow_41\174_DGE.tif,4
DGE_all_cows\4\Cow_33\406_DGE.tif,4
DGE_all_cows\4\Cow_9\111_DGE.tif,4
DGE_all_cows\4\Cow_9\44_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\138_DGE.tif,4
DGE_all_cows\4\Cow_41\166_DGE.tif,4
DGE_all_cows\4\Cow_2\55_DGE.tif,4
DGE_all_cows\4\Cow_9\35_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\122_DGE.tif,4
DGE_all_cows\4\Cow_23_1\67_DGE.tif,4
DGE_all_cows\4\Cow_26\61_DGE.tif,4
DGE_all_cows\4\Cow_9\88_DGE.tif,4
DGE_all_cows\4\Cow_10_1\24_DGE.tif,4
DGE_all_cows\4\Cow_7\160_DGE.tif,4
DGE_all_cows\4\Cow_41\242_DGE.tif,4
DGE_all_cows\4\Cow_41\150_DGE.tif,4
DGE_all_cows\4\Cow_42\105_DGE.tif,4
DGE_all_cows\4\Cow_33\372_DGE.tif,4
DGE_all_cows\4\Cow_41\133_DGE.tif,4
DGE_all_cows\4\Cow_10_1\58_DGE.tif,4
DGE_all_cows\4\Cow_1\13_DGE.tif,4
DGE_all_cows\4\Cow_23_1\177_DGE.tif,4
DGE_all_cows\4\Cow_27_9008\62_DGE.tif,4
DGE_all_cows\4\Cow_32_0035\127_DGE.tif,4
DGE_all_cows\4\Cow_4_1\5_DGE.tif,4
DGE_all_cows\4\Cow_44_1\30_DGE.tif,4
DGE_all_cows\4\Cow_10_0014\209_DGE.tif,4
DGE_all_cows\4\Cow_41\136_DGE.tif,4
DGE_all_cows\4\Cow_42\106_DGE.tif,4
DGE_all_cows\4\Cow_7\131_DGE.tif,4
DGE_all_cows\4\Cow_9\45_DGE.tif,4
DGE_all_cows\4\Cow_10_1\11_DGE.tif,4
DGE_all_cows\4\Cow_23_1\142_DGE.tif,4
DGE_all_cows\4\Cow_48\64_DGE.tif,4
DGE_all_cows\4\Cow_41\95_DGE.tif,4
DGE_all_cows\4\Cow_7\98_DGE.tif,4
DGE_all_cows\4\Cow_4_1\41_DGE.tif,4
DGE_all_cows\4\Cow_23_1\168_DGE.tif,4
DGE_all_cows\4\Cow_23_1\199_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\58_DGE.tif,4
DGE_all_cows\4\Cow_19_0037\116_DGE.tif,4
DGE_all_cows\4\Cow_19\65_DGE.tif,4
DGE_all_cows\4\Cow_7\171_DGE.tif,4
DGE_all_cows\4\Cow_7\135_DGE.tif,4
DGE_all_cows\4\Cow_7\157_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\128_DGE.tif,4
DGE_all_cows\4\Cow_9\0_DGE.tif,4
DGE_all_cows\4\Cow_41\120_DGE.tif,4
DGE_all_cows\4\Cow_2\56_DGE.tif,4
DGE_all_cows\4\Cow_23_1\58_DGE.tif,4
DGE_all_cows\4\Cow_10_2038\77_DGE.tif,4
DGE_all_cows\4\Cow_4_1\16_DGE.tif,4
DGE_all_cows\4\Cow_23_1\179_DGE.tif,4
DGE_all_cows\4\Cow_9\118_DGE.tif,4
DGE_all_cows\4\Cow_23_1\77_DGE.tif,4
DGE_all_cows\4\Cow_9\90_DGE.tif,4
DGE_all_cows\4\Cow_49\176_DGE.tif,4
DGE_all_cows\4\Cow_9\123_DGE.tif,4
DGE_all_cows\4\Cow_33\389_DGE.tif,4
DGE_all_cows\4\Cow_27_9008\56_DGE.tif,4
DGE_all_cows\4\Cow_1\80_DGE.tif,4
DGE_all_cows\4\Cow_4_1\180_DGE.tif,4
DGE_all_cows\4\Cow_23_1\53_DGE.tif,4
DGE_all_cows\4\Cow_1\9_DGE.tif,4
DGE_all_cows\4\Cow_9\20_DGE.tif,4
DGE_all_cows\4\Cow_1\70_DGE.tif,4
DGE_all_cows\4\Cow_4_1\170_DGE.tif,4
DGE_all_cows\4\Cow_2\50_DGE.tif,4
DGE_all_cows\4\Cow_49\174_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\30_DGE.tif,4
DGE_all_cows\4\Cow_31\63_DGE.tif,4
DGE_all_cows\4\Cow_23_1\155_DGE.tif,4
DGE_all_cows\4\Cow_44_1\51_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\33_DGE.tif,4
DGE_all_cows\4\Cow_4_1\79_DGE.tif,4
DGE_all_cows\4\Cow_4_1\161_DGE.tif,4
DGE_all_cows\4\Cow_23_1\191_DGE.tif,4
DGE_all_cows\4\Cow_4_1\29_DGE.tif,4
DGE_all_cows\4\Cow_27_9008\64_DGE.tif,4
DGE_all_cows\4\Cow_22_6005\61_DGE.tif,4
DGE_all_cows\4\Cow_41\7_DGE.tif,4
DGE_all_cows\4\Cow_33\393_DGE.tif,4
DGE_all_cows\4\Cow_23_1\119_DGE.tif,4
DGE_all_cows\4\Cow_23_1\74_DGE.tif,4
DGE_all_cows\4\Cow_9\80_DGE.tif,4
DGE_all_cows\4\Cow_33\381_DGE.tif,4
DGE_all_cows\4\Cow_23_1\101_DGE.tif,4
DGE_all_cows\4\Cow_41\236_DGE.tif,4
DGE_all_cows\4\Cow_23_1\96_DGE.tif,4
DGE_all_cows\4\Cow_41\130_DGE.tif,4
DGE_all_cows\4\Cow_31\26_DGE.tif,4
DGE_all_cows\4\Cow_1\42_DGE.tif,4
DGE_all_cows\4\Cow_19\208_DGE.tif,4
DGE_all_cows\4\Cow_19\94_DGE.tif,4
DGE_all_cows\4\Cow_8\247_DGE.tif,4
DGE_all_cows\4\Cow_4_1\67_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\40_DGE.tif,4
DGE_all_cows\4\Cow_2\75_DGE.tif,4
DGE_all_cows\4\Cow_42\56_DGE.tif,4
DGE_all_cows\4\Cow_1\104_DGE.tif,4
DGE_all_cows\4\Cow_9_NOTAG\88_DGE.tif,4
DGE_all_cows\4\Cow_23_1\150_DGE.tif,4
DGE_all_cows\4\Cow_41\105_DGE.tif,4
DGE_all_cows\4\Cow_8\265_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\53_DGE.tif,4
DGE_all_cows\4\Cow_44_1\32_DGE.tif,4
DGE_all_cows\4\Cow_1\14_DGE.tif,4
DGE_all_cows\4\Cow_13_9025\54_DGE.tif,4
DGE_all_cows\4\Cow_19\81_DGE.tif,4
DGE_all_cows\4\Cow_4_1\66_DGE.tif,4
DGE_all_cows\4\Cow_31\46_DGE.tif,4
DGE_all_cows\4\Cow_7\144_DGE.tif,4
DGE_all_cows\4\Cow_1\47_DGE.tif,4
DGE_all_cows\4\Cow_23_1\7_DGE.tif,4
DGE_all_cows\4\Cow_7\111_DGE.tif,4
DGE_all_cows\4\Cow_31\11_DGE.tif,4
DGE_all_cows\4\Cow_10_1\52_DGE.tif,4
DGE_all_cows\4\Cow_19_0037\119_DGE.tif,4
DGE_all_cows\4\Cow_8\261_DGE.tif,4
DGE_all_cows\4\Cow_23_1\132_DGE.tif,4
DGE_all_cows\4\Cow_1\26_DGE.tif,4
DGE_all_cows\4\Cow_4_1\64_DGE.tif,4
DGE_all_cows\4\Cow_4_1\110_DGE.tif,4
DGE_all_cows\4\Cow_10_1\13_DGE.tif,4
DGE_all_cows\4\Cow_41\52_DGE.tif,4
DGE_all_cows\4\Cow_23_1\64_DGE.tif,4
DGE_all_cows\4\Cow_31\90_DGE.tif,4
DGE_all_cows\4\Cow_30\42_DGE.tif,4
DGE_all_cows\4\Cow_19\212_DGE.tif,4
DGE_all_cows\4\Cow_31\56_DGE.tif,4
DGE_all_cows\4\Cow_7\134_DGE.tif,4
DGE_all_cows\4\Cow_7\133_DGE.tif,4
DGE_all_cows\4\Cow_3_6018\173_DGE.tif,4
DGE_all_cows\4\Cow_4_1\169_DGE.tif,4
DGE_all_cows\4\Cow_9\127_DGE.tif,4
DGE_all_cows\4\Cow_9\122_DGE.tif,4
DGE_all_cows\4\Cow_42\112_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\9_DGE.tif,4
DGE_all_cows\4\Cow_23_1\134_DGE.tif,4
DGE_all_cows\4\Cow_7\130_DGE.tif,4
DGE_all_cows\4\Cow_44_1\67_DGE.tif,4
DGE_all_cows\4\Cow_1\129_DGE.tif,4
DGE_all_cows\4\Cow_42\68_DGE.tif,4
DGE_all_cows\4\Cow_23_1\18_DGE.tif,4
DGE_all_cows\4\Cow_10_1\73_DGE.tif,4
DGE_all_cows\4\Cow_4_1\104_DGE.tif,4
DGE_all_cows\4\Cow_33\408_DGE.tif,4
DGE_all_cows\4\Cow_55_unsure_if_this_is_right\57_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\140_DGE.tif,4
DGE_all_cows\4\Cow_33\475_DGE.tif,4
DGE_all_cows\4\Cow_11_0075\157_DGE.tif,4
DGE_all_cows\4\Cow_9\86_DGE.tif,4
DGE_all_cows\4\Cow_23_1\35_DGE.tif,4
DGE_all_cows\4\Cow_19\69_DGE.tif,4
DGE_all_cows\4\Cow_44_1\65_DGE.tif,4
DGE_all_cows\4\Cow_8\242_DGE.tif,4
DGE_all_cows\4\Cow_26\49_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\46_DGE.tif,4
DGE_all_cows\4\Cow_8\229_DGE.tif,4
DGE_all_cows\4\Cow_41\221_DGE.tif,4
DGE_all_cows\4\Cow_41\156_DGE.tif,4
DGE_all_cows\4\Cow_4_1\11_DGE.tif,4
DGE_all_cows\4\Cow_41\61_DGE.tif,4
DGE_all_cows\4\Cow_33\412_DGE.tif,4
DGE_all_cows\4\Cow_23_1\34_DGE.tif,4
DGE_all_cows\4\Cow_23_1\48_DGE.tif,4
DGE_all_cows\4\Cow_19\78_DGE.tif,4
DGE_all_cows\4\Cow_7\121_DGE.tif,4
DGE_all_cows\4\Cow_33\367_DGE.tif,4
DGE_all_cows\4\Cow_41\97_DGE.tif,4
DGE_all_cows\4\Cow_7\128_DGE.tif,4
DGE_all_cows\4\Cow_4_1\33_DGE.tif,4
DGE_all_cows\4\Cow_4_1\48_DGE.tif,4
DGE_all_cows\4\Cow_9_NOTAG\90_DGE.tif,4
DGE_all_cows\4\Cow_31\74_DGE.tif,4
DGE_all_cows\4\Cow_41\40_DGE.tif,4
DGE_all_cows\4\Cow_3_6018\183_DGE.tif,4
DGE_all_cows\4\Cow_26\52_DGE.tif,4
DGE_all_cows\4\Cow_1\93_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\135_DGE.tif,4
DGE_all_cows\4\Cow_26\28_DGE.tif,4
DGE_all_cows\4\Cow_23_1\65_DGE.tif,4
DGE_all_cows\4\Cow_33\385_DGE.tif,4
DGE_all_cows\4\Cow_41\211_DGE.tif,4
DGE_all_cows\4\Cow_44_1\2_DGE.tif,4
DGE_all_cows\4\Cow_44_1\13_DGE.tif,4
DGE_all_cows\4\Cow_33\501_DGE.tif,4
DGE_all_cows\4\Cow_1\48_DGE.tif,4
DGE_all_cows\4\Cow_19\75_DGE.tif,4
DGE_all_cows\4\Cow_19\20_DGE.tif,4
DGE_all_cows\4\Cow_7\113_DGE.tif,4
DGE_all_cows\4\Cow_35_1044\34_DGE.tif,4
DGE_all_cows\4\Cow_9\78_DGE.tif,4
DGE_all_cows\4\Cow_4_1\100_DGE.tif,4
DGE_all_cows\4\Cow_41\110_DGE.tif,4
DGE_all_cows\4\Cow_9\21_DGE.tif,4
DGE_all_cows\4\Cow_11_0075\153_DGE.tif,4
DGE_all_cows\4\Cow_42\92_DGE.tif,4
DGE_all_cows\4\Cow_1\88_DGE.tif,4
DGE_all_cows\4\Cow_4_1\34_DGE.tif,4
DGE_all_cows\4\Cow_33\502_DGE.tif,4
DGE_all_cows\4\Cow_1\82_DGE.tif,4
DGE_all_cows\4\Cow_23_1\106_DGE.tif,4
DGE_all_cows\4\Cow_33\473_DGE.tif,4
DGE_all_cows\4\Cow_23_1\195_DGE.tif,4
DGE_all_cows\4\Cow_9\89_DGE.tif,4
DGE_all_cows\4\Cow_41\184_DGE.tif,4
DGE_all_cows\4\Cow_19\64_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\32_DGE.tif,4
DGE_all_cows\4\Cow_41\245_DGE.tif,4
DGE_all_cows\4\Cow_9\12_DGE.tif,4
DGE_all_cows\4\Cow_23_1\108_DGE.tif,4
DGE_all_cows\4\Cow_1\57_DGE.tif,4
DGE_all_cows\4\Cow_9_NOTAG\92_DGE.tif,4
DGE_all_cows\4\Cow_33\495_DGE.tif,4
DGE_all_cows\4\Cow_26\30_DGE.tif,4
DGE_all_cows\4\Cow_2\78_DGE.tif,4
DGE_all_cows\4\Cow_41\72_DGE.tif,4
DGE_all_cows\4\Cow_41\66_DGE.tif,4
DGE_all_cows\4\Cow_1\30_DGE.tif,4
DGE_all_cows\4\Cow_2\81_DGE.tif,4
DGE_all_cows\4\Cow_10_1\45_DGE.tif,4
DGE_all_cows\4\Cow_41\59_DGE.tif,4
DGE_all_cows\4\Cow_9\65_DGE.tif,4
DGE_all_cows\4\Cow_33\397_DGE.tif,4
DGE_all_cows\4\Cow_4_1\75_DGE.tif,4
DGE_all_cows\4\Cow_1\113_DGE.tif,4
DGE_all_cows\4\Cow_23_1\151_DGE.tif,4
DGE_all_cows\4\Cow_7\103_DGE.tif,4
DGE_all_cows\4\Cow_4_1\88_DGE.tif,4
DGE_all_cows\4\Cow_4_1\149_DGE.tif,4
DGE_all_cows\4\Cow_1\83_DGE.tif,4
DGE_all_cows\4\Cow_19\7_DGE.tif,4
DGE_all_cows\4\Cow_31\19_DGE.tif,4
DGE_all_cows\4\Cow_8\250_DGE.tif,4
DGE_all_cows\4\Cow_1\58_DGE.tif,4
DGE_all_cows\4\Cow_8\234_DGE.tif,4
DGE_all_cows\4\Cow_23_1\175_DGE.tif,4
DGE_all_cows\4\Cow_33\453_DGE.tif,4
DGE_all_cows\4\Cow_55_unsure_if_this_is_right\59_DGE.tif,4
DGE_all_cows\4\Cow_41\172_DGE.tif,4
DGE_all_cows\4\Cow_1\55_DGE.tif,4
DGE_all_cows\4\Cow_9\114_DGE.tif,4
DGE_all_cows\4\Cow_33\450_DGE.tif,4
DGE_all_cows\4\Cow_10_1\51_DGE.tif,4
DGE_all_cows\4\Cow_3_6018\181_DGE.tif,4
DGE_all_cows\4\Cow_26\84_DGE.tif,4
DGE_all_cows\4\Cow_41\15_DGE.tif,4
DGE_all_cows\4\Cow_19\84_DGE.tif,4
DGE_all_cows\4\Cow_11_0075\160_DGE.tif,4
DGE_all_cows\4\Cow_10_1\67_DGE.tif,4
DGE_all_cows\4\Cow_41\207_DGE.tif,4
DGE_all_cows\4\Cow_1\20_DGE.tif,4
DGE_all_cows\4\Cow_42\87_DGE.tif,4
DGE_all_cows\4\Cow_23_1\206_DGE.tif,4
DGE_all_cows\4\Cow_1\23_DGE.tif,4
DGE_all_cows\4\Cow_10_1\35_DGE.tif,4
DGE_all_cows\4\Cow_41\41_DGE.tif,4
DGE_all_cows\4\Cow_4_1\144_DGE.tif,4
DGE_all_cows\4\Cow_23_1\8_DGE.tif,4
DGE_all_cows\4\Cow_49\172_DGE.tif,4
DGE_all_cows\4\Cow_33\492_DGE.tif,4
DGE_all_cows\4\Cow_31\42_DGE.tif,4
DGE_all_cows\4\Cow_9\119_DGE.tif,4
DGE_all_cows\4\Cow_29_7007\165_DGE.tif,4
DGE_all_cows\4\Cow_11_0075\164_DGE.tif,4
DGE_all_cows\4\Cow_33\496_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\129_DGE.tif,4
DGE_all_cows\4\Cow_23_1\105_DGE.tif,4
DGE_all_cows\4\Cow_19\87_DGE.tif,4
DGE_all_cows\4\Cow_26\59_DGE.tif,4
DGE_all_cows\4\Cow_13_9025\53_DGE.tif,4
DGE_all_cows\4\Cow_1\5_DGE.tif,4
DGE_all_cows\4\Cow_4_1\54_DGE.tif,4
DGE_all_cows\4\Cow_41\99_DGE.tif,4
DGE_all_cows\4\Cow_41\96_DGE.tif,4
DGE_all_cows\4\Cow_19\2_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\17_DGE.tif,4
DGE_all_cows\4\Cow_41\231_DGE.tif,4
DGE_all_cows\4\Cow_4_1\4_DGE.tif,4
DGE_all_cows\4\Cow_9\99_DGE.tif,4
DGE_all_cows\4\Cow_44_1\79_DGE.tif,4
DGE_all_cows\4\Cow_4_1\52_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\61_DGE.tif,4
DGE_all_cows\4\Cow_31\4_DGE.tif,4
DGE_all_cows\4\Cow_42\57_DGE.tif,4
DGE_all_cows\4\Cow_5_8041\117_DGE.tif,4
DGE_all_cows\4\Cow_11_0075\156_DGE.tif,4
DGE_all_cows\4\Cow_31\82_DGE.tif,4
DGE_all_cows\4\Cow_51\224_DGE.tif,4
DGE_all_cows\4\Cow_44_1\69_DGE.tif,4
DGE_all_cows\4\Cow_42\77_DGE.tif,4
DGE_all_cows\4\Cow_31\92_DGE.tif,4
DGE_all_cows\4\Cow_19\48_DGE.tif,4
